艦船ID,図鑑番号,艦名,読み,艦種,改装前,改装後,改装Lv,改装弾薬,改装鋼材,改装設計図,カタパルト,耐久初期,耐久最大,耐久結婚,火力初期,火力最大,雷装初期,雷装最大,対空初期,対空最大,装甲初期,装甲最大,対潜初期最小,対潜初期最大,対潜最大,対潜155最小,対潜155最大,回避初期最小,回避初期最大,回避最大,回避155最小,回避155最大,索敵初期最小,索敵初期最大,索敵最大,索敵155最小,索敵155最大,運初期,運最大,速力,射程,レア,スロット数,搭載機数1,搭載機数2,搭載機数3,搭載機数4,搭載機数5,初期装備1,初期装備2,初期装備3,初期装備4,初期装備5,建造時間,解体燃料,解体弾薬,解体鋼材,解体ボーキ,改修火力,改修雷装,改修対空,改修装甲,ドロップ文章,図鑑文章,搭載燃料,搭載弾薬,ボイス,リソース名,画像バージョン,ボイスバージョン,母港ボイスバージョン
355,1435,萩風改,はぎかぜ,2,455,0,0,0,0,0,0,32,49,37,13,50,28,79,16,49,14,49,28,28,68,90,90,46,46,87,110,110,8,8,39,56,56,12,63,10,1,6,3,0,0,0,0,0,91,15,-1,-1,-1,24,1,2,10,0,1,1,1,1,陽炎型駆逐艦、十七番艦、萩風。参りました。<br>司令、ご指示をお願いします。,,15,20,3,vbqucvbohcex,8,8,1
356,1436,鹿島改,かしま,21,465,0,0,0,0,0,0,40,54,46,14,37,13,39,22,62,15,39,24,24,69,94,94,27,27,54,69,69,10,10,50,72,72,20,79,5,2,5,4,2,2,2,2,0,119,74,47,44,-1,70,3,2,11,1,1,1,2,1,提督さん、お疲れさまです。<br>練習巡洋艦、鹿島、着任です。うふふ。,香取型練習巡洋艦二番艦、妹の鹿島です。平和の海で、次代の艦隊を育てるために建造されました。その本来の役目を果たせる時間はあまり長くはありませんでしたが、艦隊旗艦や船団護衛、精一杯頑張りました。戦いが終わった後も、未来のために、私、頑張りました！　鹿島のこと、覚えていてくださいね。,35,20,3,grgeljjshnfk,15,10,1
357,1437,初月改,はつづき,2,423,0,0,0,0,0,0,37,57,42,25,60,24,54,80,110,17,54,30,30,72,95,95,49,49,89,111,111,10,10,49,71,71,8,71,10,1,7,3,0,0,0,0,0,122,106,40,-1,-1,30,1,2,13,1,1,1,3,1,秋月型駆逐艦、その四番艦、初月だ。<br>お前が提督か。いいだろう。僕が行こう。,,20,25,3,wwuwxxrkzxex,3,3,1
358,1438,Zara改,ザラ,5,448,496,88,1500,1600,1,0,56,68,63,42,75,0,40,22,72,46,78,0,0,0,0,0,36,37,72,91,92,12,12,46,65,65,12,56,10,3,7,4,2,2,2,2,0,162,163,-1,-1,-1,70,4,6,18,3,4,0,1,2,Buon Giornov！ ザラ級重巡、一番艦ザラです！<br>粘り強さが信条です。提督、よろしくね！,,45,65,3,waviopoxryme,4,2,1
359,1439,沖波改,おきなみ,2,452,0,0,0,0,0,0,32,49,37,12,50,29,81,16,50,14,49,32,32,70,91,91,48,48,90,113,113,9,9,42,60,60,12,59,10,1,5,3,0,0,0,0,0,27,28,40,-1,-1,24,1,2,10,0,1,1,1,1,夕雲型駆逐艦十四番艦の……沖波です。<br>えっと…はい、頑張ります。よろしくお願い致します！,,15,20,3,higuuqsbfkvb,4,2,1
360,1440,Iowa改,アイオワ,8,440,0,0,0,0,0,0,92,103,101,90,115,0,0,82,120,89,107,0,0,0,0,0,36,36,70,89,89,30,30,70,92,92,40,99,10,3,8,4,4,4,4,4,0,161,172,173,171,-1,500,32,45,100,40,6,0,3,5,Hi！ MeがIowa級戦艦、Iowaよ。<br>Youがこの艦隊のAdmiralなの？ いいじゃない！<br>私たちのこともよろしく！,,200,275,3,nwntjkczdexl,3,1,1
361,1441,Pola改,ポーラ,5,449,0,0,0,0,0,0,56,68,63,41,77,0,44,21,73,45,77,0,0,0,0,0,36,36,71,90,90,11,11,47,67,67,11,57,10,3,7,4,2,2,2,2,0,162,164,-1,-1,-1,70,4,6,18,3,4,0,1,2,Buon Giornov～。<br>ザラ級重巡三番艦～ポーラです～。<br>提督と一緒に～何にでも挑戦中です～。頑張ります～。,,45,65,3,btfmqyxunhkj,5,1,1
362,1442,親潮改,おやしお,2,456,0,0,0,0,0,0,32,49,37,13,50,28,78,16,48,14,49,27,27,67,89,89,46,46,87,110,110,9,9,40,57,57,14,64,10,1,6,3,0,0,0,0,0,63,15,-1,-1,-1,24,1,2,10,0,1,1,1,1,陽炎型駆逐艦四番艦、親潮、まいりました！<br>司令、第十五駆逐隊、引き続きよろしく<br>ご指導ください！　お願いいたします！,,15,20,3,fkrtllluordb,1,1,1
363,1443,春風改,はるかぜ,2,473,0,0,0,0,0,0,23,38,27,7,38,14,68,10,56,11,38,22,22,72,100,100,55,55,90,109,109,8,8,45,65,65,30,89,10,1,5,3,0,0,0,0,0,1,174,39,-1,-1,18,1,1,4,0,1,1,0,0,神風型駆逐艦の三番艦、春風と申します。<br>司令官様、海上護衛はお任せくださいませ。<br>最後まで……お支え致します。,,15,15,3,ihdaromldkrr,1,1,1
364,1444,Warspite改,ウォースパイト,9,439,0,0,0,0,0,0,82,92,90,86,106,0,0,48,98,78,93,0,0,0,0,0,28,28,66,87,87,20,20,58,79,79,70,109,5,3,8,4,3,3,3,3,0,190,191,-1,-1,-1,280,19,28,46,12,4,0,2,4,我が名は、Queen Elizabeth class Battleship<br>Warspite !   Admiral……よろしく、頼むわね。,,90,110,3,bwsoozmjkbde,1,1,1
365,1445,Aquila改,アクィラ,11,444,0,0,0,0,0,0,48,78,54,0,24,0,0,30,72,28,57,0,0,0,0,0,30,30,72,95,95,36,36,72,92,92,7,37,10,1,8,4,15,26,15,10,0,184,188,-1,-1,-1,270,7,9,24,13,1,0,3,3,Buon Giornov！<br>地中海生まれの航空母艦Aquilaです。<br>活躍する……はずですー。楽しみにしてて！,,45,55,3,ywgeborrihwb,1,1,1
366,1446,水無月改,みなづき,2,481,0,0,0,0,0,0,24,39,28,9,39,18,69,12,39,11,39,19,19,61,84,84,41,41,89,116,116,6,6,39,57,57,16,66,10,1,5,3,0,0,0,0,0,48,13,27,-1,-1,18,1,1,4,0,1,1,0,0,睦月型駆逐艦、その六番艦、水無月だよ。<br>遅れてごめん。司令官、よろしくね！……えへへ。,,15,15,3,mnqveismubcz,3,1,1
367,1447,伊26改,い26,14,483,0,0,0,0,0,0,18,24,22,3,12,39,86,0,0,5,19,0,0,0,0,0,14,14,52,73,73,17,17,41,54,54,16,66,5,1,5,2,1,1,0,0,0,-1,-1,-1,-1,-1,22,1,2,2,2,0,2,1,0,ねえねえねえ！　貴方が提督なんだ！<br>あたし、伊26潜水艦！　ニムでいいよ！　よろしくね！,,10,25,3,whdxgwhsflxf,1,2,1
368,1448,浦波改,うらなみ,2,486,0,0,0,0,0,0,30,49,35,12,49,28,79,16,54,13,49,24,24,59,78,78,47,47,93,119,119,8,8,43,62,62,17,67,10,1,5,3,0,0,0,0,0,91,39,-1,-1,-1,20,1,2,10,0,1,1,1,1,特Ｉ型駆逐艦、吹雪型の末娘、浦波です。<br>司令官、どうぞよろしくお願い致します。,,15,20,3,uvihthcdkhof,3,1,1
369,1449,山風改,やまかぜ,2,457,0,0,0,0,0,0,30,48,35,13,51,28,82,15,49,14,48,30,30,69,91,91,44,44,88,112,112,7,7,42,61,61,8,59,10,1,5,3,0,0,0,0,0,63,46,44,-1,-1,22,1,2,10,0,1,1,1,1,あたし…白露型駆逐艦……その八番艦。山風。<br>いいよ……。別に。,,15,20,3,qfyztscquxza,5,1,1
370,1450,朝風改,あさかぜ,2,472,0,0,0,0,0,0,23,38,27,8,42,14,69,10,52,10,37,18,18,68,96,96,50,50,88,109,109,9,9,47,68,68,14,88,10,1,5,3,0,0,0,0,0,1,174,44,-1,-1,18,1,1,4,0,1,1,0,0,おはよう！　朝風よ。神風型駆逐艦二番艦、朝風。<br>司令官？　早く覚えなさい！　いい？,,15,15,3,sfhznwdwstgj,2,1,1
371,1451,松風改,まつかぜ,2,474,0,0,0,0,0,0,23,38,27,7,39,14,68,10,50,10,37,20,20,70,98,98,49,49,87,108,108,9,9,47,68,68,12,84,10,1,5,3,0,0,0,0,0,1,46,44,-1,-1,18,1,1,4,0,1,1,0,0,僕が神風型駆逐艦四番艦、松風だ。キミが僕の司令官か。<br>いいね。僕の背中は任せたよ！<br>さあ、一緒に行こう！,,15,15,3,bzigjflbyxbe,1,1,1
372,1452,Commandant Teste改,コマンダン・テスト,16,491,0,0,0,0,0,0,43,64,49,32,58,0,0,20,48,26,56,0,0,0,0,0,25,25,44,54,54,34,34,88,118,118,20,88,5,1,7,4,12,12,7,7,0,194,-1,-1,-1,-1,140,3,4,13,6,2,0,1,3,Bonjour！<br>Enchantee　 Je m’appelle Commandant Teste<br>提督、どうぞよろしくお願い致します。,,40,50,3,wgyatqtsrghn,9,1,1
373,1453,藤波改,ふじなみ,2,485,0,0,0,0,0,0,32,49,37,12,52,27,79,18,58,14,49,28,28,66,87,87,47,47,89,112,112,12,12,56,80,80,11,57,10,1,5,3,0,0,0,0,0,28,27,39,-1,-1,24,1,2,10,0,1,1,1,1,お疲れ！　夕雲型十一番艦、藤波よ。<br>司令、よろしくね！,,15,20,1,kbnitqplofhm,1,1,1
374,1454,伊13改,い13,14,494,0,0,0,0,0,0,21,36,25,5,16,32,72,0,0,6,22,0,0,0,0,0,12,12,47,66,66,13,13,43,59,59,8,48,5,1,7,3,2,1,0,0,0,211,-1,-1,-1,-1,200,1,2,4,3,0,2,1,1,大型潜水空母、潜特型を補完するために生まれました……<br>伊十三型潜水艦、伊13です。あの…私…ヒトミと………<br>いえ…なんでも…ないの……。,,25,25,3,hmjwmfpdcuur,1,1,1
375,1455,伊14改,い14,14,495,0,0,0,0,0,0,22,37,26,4,12,32,68,0,0,6,23,0,0,0,0,0,15,15,53,74,74,13,14,44,60,61,24,77,5,1,7,3,2,1,0,0,0,62,-1,-1,-1,-1,200,1,2,4,3,0,2,1,1,晴嵐運用のために生まれた伊号潜水艦、伊14よ。<br>いいよ、イヨって呼んで。提督、よろしくどうぞ！,,25,25,3,fhcabilueqsn,1,1,1
376,1456,占守改,しむしゅ,1,517,0,0,0,0,0,0,17,28,21,5,35,0,0,11,53,7,33,0,9999,9999,9999,15655,0,9999,9999,9999,15655,0,9999,9999,9999,15655,50,89,5,1,5,3,0,0,0,0,0,-1,-1,-1,-1,-1,14,1,1,2,0,1,0,1,0,占守型海防艦一番艦！　占守っす！<br>司令、沿岸防衛は、この占守に任せるっす！<br>海を守る……海防艦っす！,,10,10,1,vtnbtspwclng,1,1,1
377,1457,国後改,くなしり,1,518,0,0,0,0,0,0,17,28,21,5,36,0,0,10,52,7,33,0,9999,9999,9999,15655,0,9999,9999,9999,15655,0,9999,9999,9999,15655,45,88,5,1,5,3,0,0,0,0,0,-1,-1,-1,-1,-1,14,1,1,2,0,1,0,1,0,占守型海防艦、その二番艦、国後。<br>何それ？　違うけど？　そうね、クナって…<br>呼んでもらってもいいけど。,,10,10,1,qvjugtvdmppy,1,1,1
380,1460,大鷹改,たいよう,7,526,529,85,980,720,1,1,47,72,53,0,23,0,0,16,42,22,52,0,9999,9999,9999,15655,0,9999,9999,9999,15655,0,9999,9999,9999,15655,9,54,5,1,6,4,14,14,5,3,0,-1,-1,-1,-1,-1,160,2,2,16,3,0,0,2,2,<br>,,30,30,3,gjdwbkyoqrwv,1,1,1
383,1463,択捉改,えとろふ,1,524,0,0,0,0,0,0,17,28,21,5,37,0,0,12,54,7,33,0,9999,9999,9999,15655,0,9999,9999,9999,15655,0,9999,9999,9999,15655,40,88,5,1,5,3,0,0,0,0,0,-1,-1,-1,-1,-1,14,1,1,2,0,1,0,1,0,司令、おはようございます！<br>択捉型海防艦一番艦、択捉です。<br>今日も頑張ります！,,10,10,1,glvwrolqeexv,1,1,1
398,1498,伊168改,い168,13,126,0,0,0,0,0,0,15,19,19,3,11,30,69,0,0,5,18,0,0,0,0,0,16,16,49,67,67,10,10,29,39,39,10,49,5,1,4,2,0,0,0,0,0,-1,-1,-1,-1,-1,22,1,2,2,1,0,2,0,0,伊１６８よ。何よ、言いにくいの？<br>じゃ、イムヤでいいわ…よろしくねっ！,生れも育ちも呉の潜水艦なの。あのミッドウェーの大海戦のあと、飛龍が最後の力で深手を負わせたヨークタウンに止めを刺したのよ！空母たちの仇はとったわ！　あの大変な島への輸送任務でも頑張ったの。,10,20,3,dyfnguymthbd,4,5,1
399,1499,伊58改,い58,14,127,0,0,0,0,0,0,18,24,22,3,12,36,84,0,0,5,19,0,0,0,0,0,15,15,49,68,68,15,15,39,52,52,50,79,5,1,5,2,1,1,0,0,0,-1,-1,-1,-1,-1,22,1,2,2,2,0,2,1,0,こんにちは！ 伊五十八です。<br>ゴーヤって呼んでもいいよ！苦くなんかないよぉ！,最初から頑張って最後まで戦ったんだよ。苦しくなってからだって、凄い重巡だって仕留めたし！　任務を全うして、全てが終わった後、無事に呉の母港に帰ったんだ。,10,25,3,hosmgvuzyjlw,3,4,1
400,1500,伊8改,い8,14,128,0,0,0,0,0,0,19,25,23,4,14,36,84,0,0,5,19,0,0,0,0,0,15,15,49,68,68,16,16,39,52,52,25,69,5,1,6,2,1,1,0,0,0,-1,-1,-1,-1,-1,22,1,2,2,2,0,2,1,0,グーテンターク…あ、違った、ごめんなさいね…<br>「はち」と呼んでくださいね。,遣独潜水艦作戦の第二次遣独艦として、かの地に向かったのよ。そして、Uボートをもらったの。この作戦は5回行われたんだけど、機雷とか色々あって、無事往復できたのは私だけなんですって…そうね、機雷なんてダイッキライ！,10,25,3,fggcskrfkpnr,8,8,1
401,1501,伊19改,い19,14,191,0,0,0,0,0,0,18,24,22,3,12,42,89,0,0,5,19,0,0,0,0,0,13,13,49,69,69,15,15,39,52,52,13,59,5,1,5,2,1,1,0,0,0,-1,-1,-1,-1,-1,22,1,2,2,2,0,2,1,0,素敵な提督で嬉しいのね。<br>伊十九なの。そう、イクって呼んでもいいの！,潜水艦、伊一九よ。うん、イク。正規空母ワスプを自慢の酸素魚雷で仕留めたの。さらにずーっと先を航行していた戦艦や駆逐艦にも命中したの。海のスナイパー、イクさんの活躍、ずーっと覚えていてなの…ね。,10,25,3,jwrlielrnfpr,8,8,1
402,1502,まるゆ改,まるゆ,13,163,0,0,0,0,0,0,7,13,11,1,5,0,19,0,0,2,11,0,0,0,0,0,9,9,29,40,40,1,1,19,29,29,7,77,5,1,6,1,0,0,0,0,0,-1,-1,-1,-1,-1,17,1,0,1,0,0,1,0,1,隊長、もっとまるゆに頑張らせてくださいね。,まるゆは海軍工廠出身じゃないので、同郷のお友達がいないんです。皆さんとちょっと違うっていうか…木曾さんには第一声で「何だお前、潜れるのか？」なんて言われちゃうし…まるゆ、ここで上手くやっていけるのかなあ…。,10,10,3,nrdgjqcgecmg,4,1,1
403,1503,伊401改,い401,14,155,0,0,0,0,0,0,24,39,28,6,19,40,80,0,0,7,24,0,0,0,0,0,12,12,44,62,62,15,15,45,61,61,20,59,5,1,7,2,3,3,0,0,0,62,-1,-1,-1,-1,200,1,2,4,3,0,2,1,1,提督、ごきげんよう。<br>潜特型二番艦伊401、改良型です！,伊４００型潜水艦二番艦、伊４０１です。<br>地球をぐるっと一周以上余裕で航行できる長大な航続力と、特殊攻撃機「晴嵐」を３機搭載する潜水空母なんです。そう、戦略的秘密兵器…秘密なんだからっ！,25,30,3,tuvoqtqrddem,5,3,1
404,201,雲龍,うんりゅう,11,0,406,50,1000,750,1,0,48,79,54,0,27,0,0,28,72,26,52,0,0,0,0,0,32,32,59,74,74,40,40,72,90,90,10,49,10,1,6,4,18,24,3,6,0,40,51,-1,-1,-1,210,7,9,26,5,0,0,3,3,雲龍型航空母艦、雲龍、推参しました。<br>提督、よろしくお願いしますね。,マル急計画によって戦時建造された雲龍型航空母艦の長女、雲龍よ。<br>傑作中型空母の飛龍を改良した量産型正規空母なの。新生機動部隊の主力としての潜在実力は十分なのだけど…今度は見ててよね。,50,45,1,xgoisifuerjd,1,1,1
405,205,春雨,はるさめ,2,0,323,30,120,110,0,0,16,32,20,10,29,24,69,9,39,6,19,21,21,49,64,64,43,43,79,99,99,5,5,19,26,26,10,49,10,1,4,2,0,0,0,0,0,2,92,-1,-1,-1,22,1,1,5,0,1,1,0,0,白露型駆逐艦五番艦の春雨です、はい。<br>輸送作戦はお任せください……です。,白露型駆逐艦五番艦の春雨です。<br>おいしそう…ってその春雨とは違います！村雨や夕立姉さんたちと共に第二駆逐隊として海を駆け巡りました！輸送や護衛任務は、少し得意なんです。はい！,15,20,1,dbtrdgatxdpl,8,5,1
406,206,雲龍改,うんりゅう,11,404,0,0,0,0,0,0,60,84,67,0,48,0,0,32,78,35,77,0,0,0,0,0,35,35,72,92,92,48,48,82,101,101,12,59,10,1,7,4,18,21,27,3,0,109,111,112,54,-1,210,7,13,30,10,0,0,4,3,雲龍型航空母艦、雲龍、参ります。<br>提督、新生機動部隊はお任せください！,マル急計画によって戦時建造された雲龍型航空母艦の長女、雲龍よ。<br>傑作中型空母の飛龍を改良した量産型正規空母なの。新生機動部隊の主力としての潜在実力は十分なのだけど…今度は見ててよね。,50,55,3,rqsbaiaqlunp,2,2,1
407,207,潮改二,うしお,2,233,0,0,0,0,0,0,33,53,38,10,53,25,80,24,76,15,56,32,32,75,99,99,65,65,95,111,111,11,11,48,68,68,32,83,10,1,6,3,0,0,0,0,0,40,39,44,-1,-1,20,1,2,10,0,1,2,2,1,特型駆逐艦…綾波型の「潮」です。<br>もう下がってよろしいでしょうか…。,綾波型１０番艦の潮です。<br>レイテ沖海戦などの激戦を潜り抜け、運命のあの日、横須賀で御役目を終えるまで戦い抜きました。<br>あ、あの…沈めた敵艦の皆さんも…ホントはお助けしたいのです。ホントです！,15,20,1,fsgwccpesgfh,25,19,1
408,208,隼鷹改二,じゅんよう,7,284,0,0,0,0,0,0,55,82,62,0,40,0,0,36,74,31,62,0,0,0,0,0,41,41,84,108,108,44,44,79,98,98,41,84,5,1,6,4,24,18,20,4,0,22,106,30,51,-1,180,6,14,26,10,0,0,4,3,商船改装空母、隼鷹でーすっ！<br>ひゃっはぁー！,戦時改造を前提に建造した豪華客船、橿原丸。<br>その改装した姿が空母、隼鷹さ。<br>ちゃーんと戦い抜いて、最後まで生き残ったんだぜ。意外とやるでしょ？,45,50,1,yyyfqcpumpxj,4,4,1
409,209,早霜,はやしも,2,0,324,30,140,110,0,0,16,34,20,10,30,24,69,9,39,6,19,27,27,52,66,66,47,47,80,98,98,6,6,19,26,26,11,49,10,1,4,2,0,0,0,0,0,2,39,-1,-1,-1,24,1,1,6,0,0,1,0,1,また…来てしまったのね、この海に。<br>夕雲型駆逐艦、早霜…着任しました。,夕雲型駆逐艦、その十七番目、早霜です。<br>舞鶴海軍工廠生まれ。だいぶ押し迫った頃に生まれました。レイテ沖海戦にリンガ泊地から出撃して…色々な光景を見ました。,15,20,1,kgwxvcnblfjb,3,1,1
410,210,清霜,きよしも,2,0,325,30,140,110,0,0,16,34,20,10,30,24,69,9,39,6,19,27,27,52,66,66,47,47,80,98,98,6,6,19,26,26,12,49,10,1,4,2,0,0,0,0,0,2,39,-1,-1,-1,24,1,1,6,0,0,1,0,1,どうも！夕雲型の最終艦、清霜です。<br>到着遅れました、よろしくお願いです！,夕雲型駆逐艦のラスト、十九番艦の清霜です。<br>浦賀生まれですよ。もう、そうとう辛い戦局の中で生まれたの。短い間だったけど、縦横無尽に活躍したわ。凄惨だったレイテはもちろん、あの礼号作戦にも参加したのよ！どう？,15,20,1,gdbwncyaopob,7,3,1
411,211,扶桑改二,ふそう,10,286,0,0,0,0,0,0,77,94,85,80,99,0,0,44,88,72,90,0,0,0,0,0,34,34,69,88,88,22,22,59,79,79,13,69,5,3,6,4,4,4,9,23,0,105,8,51,80,-1,260,12,15,38,5,5,0,3,4,扶桑型超弩級戦艦、姉の扶桑です。<br>妹の山城ともども、よろしくお願い致します。,初の日本独自設計による超弩級戦艦、扶桑です。<br>妹の山城ともどもよろしくお願いしますね。<br>レイテ沖？　そうね、いつか突入してみたいわ。ホントよ？,105,140,1,gmnsxwkdssmj,22,16,1
412,212,山城改二,やましろ,10,287,0,0,0,0,0,0,77,94,85,80,98,0,0,43,87,73,91,0,0,0,0,0,35,35,69,88,88,23,23,59,79,79,14,70,5,3,6,4,4,4,9,23,0,105,8,74,80,-1,260,12,15,38,5,5,0,3,4,扶桑型戦艦姉妹、妹のほう、山城です。<br>あの、扶桑姉さま、見ませんでした？,扶桑型戦艦２番艦、山城です。<br>「欠陥戦艦」とか「艦隊にいる方が珍しい」とか、いいたい放題ね…。<br>でも、いいの。最後の時も、扶桑姉さまと一緒に戦えれば……,105,140,1,xjsgvmgfleuu,22,16,1
413,213,朝雲,あさぐも,2,0,327,35,140,110,0,0,16,33,20,10,29,24,69,9,39,6,19,21,21,49,64,64,43,43,79,99,99,5,5,19,26,26,8,49,10,1,4,2,0,0,0,0,0,2,14,-1,-1,-1,22,1,1,5,0,0,1,0,1,朝潮型駆逐艦、朝雲、着任したわ！<br>貴方が司令…かあ。ふうーん。ま、いいわ。私がやったげる！,朝潮型駆逐艦五番艦、朝雲よ。<br>盟友の山雲と一緒に、様々な戦場を駆け抜けたのよ。そう、第九駆逐隊。有名でしょ？え、知らないって？私、冗談ってあまり好きじゃないの。覚えておいてよ！,15,20,1,xjtxwkwwfdze,19,16,1
414,214,山雲,やまぐも,2,0,328,35,140,110,0,0,16,33,20,10,29,24,69,9,39,6,19,23,23,50,65,65,43,43,79,99,99,5,5,19,26,26,7,49,10,1,4,2,0,0,0,0,0,2,14,-1,-1,-1,22,1,1,5,0,0,1,0,1,おはようございます～。<br>朝潮型駆逐艦六番艦、山雲です～。<br>よろしくお願い致します～。,朝潮型駆逐艦六番艦の山雲です～。<br>大阪生まれの横須賀育ちなの～。そうね、機雷とかは注意しないといけないわね～。<br>護衛や哨戒で活躍、そしてマリアナ、西村艦隊の一員としてレイテにも参加したわ～。,15,20,1,xthvimkarzgq,16,13,1
415,215,野分,のわき,2,0,329,35,140,110,0,0,16,34,20,10,29,24,69,12,44,6,19,24,24,49,63,63,44,44,79,98,98,8,8,19,25,25,14,49,10,1,5,2,0,0,0,0,0,2,14,-1,-1,-1,24,1,1,6,0,0,1,0,1,陽炎型駆逐艦、野分。参上しました。<br>さあ、司令。いきましょう。,陽炎型駆逐艦十五番艦、野分です。舞鶴生まれです。舞風と一緒に第四駆逐隊に所属しました。<br>緒戦は那珂さん率いる四水戦と共に南方作戦、そしてミッドウェー、マリアナ、レイテにも参加。できること…全力で頑張りました。,15,20,1,skmmrmdljugc,14,14,1
